"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"92","251.96898977406536","67.49915000459099","4.729508752047339","-0.3071779631697473","0.0020000000000000018","0.0016000000000000458","0.0024","1244.4444444444443","0.00018813202822885543","0","0.00018813202822885543","0.00018813202822885543","92_83:0.010266682549834483;92_102:1","92_83:561.7777777777777;92_102:561.7777777777777","true"
"93","200.47306696881606","171.03109990151347","4.67833933243362","0","0.006099999999999994","0.008399999999999963","0.0038","1244.4444444444443","0.00046435738606778265","0","0.00046435738606778265","0.00046435738606778265","93_106:0.015286922274892867","93_106:561.7777777777777","true"
"94","187.78440573410268","176.48526959404396","4.87612227931959","-0.3062539208243005","0.0024999999999999467","0.0038","0.0011999999999999789","1244.4444444444443","0.00017937160620600144","0","0.00017937160620600144","0.00017937160620600144","94_90:0.015422882148448835;94_95:0.01783436783233916","94_90:561.7777777777777;94_95:561.7777777777777","true"
"95","360.341689086773","20.760121560122418","4.5970814655204535","-0.3136135264289027","0.005700000000000038","0.010000000000000009","0.0014","1244.4444444444443","0.0001442417016412445","0","0.0001442417016412445","0.0001442417016412445","","","true"
"96","283.6883240889068","335.9709356956713","4.733054291956025","0","0.0020000000000000018","0.0024","0.0016000000000000458","1244.4444444444443","0.0001377436840623007","0","0.0001377436840623007","0.0001377436840623007","96_95:0.01452479373143295;96_109:0.006801191151483643;96_97:0.007377298292325085","96_95:561.7777777777777;96_109:561.7777777777777;96_97:561.7777777777777","true"
"97","204.66145568229058","45.600603434729265","4.806803919651119","-0.3064623934471557","0.03649999999999998","0.07220000000000004","0.0008","1244.4444444444443","0.0074215420330201315","0","0.0074215420330201315","0.0074215420330201315","97_98:0.011609900164568365","97_98:561.7777777777777","true"
"98","197.30803667553826","32.4369211823364","4.608986968249576","-0.31190721922188297","0.0049000000000000155","0.007199999999999984","0.0026","1244.4444444444443","0.0004958013168565152","0","0.0004958013168565152","0.0004958013168565152","98_99:0.02130877736374784","98_99:561.7777777777777","true"
"99","328.74025401504304","98.79480262885835","4.57450252722975","-0.31063982957359515","0.0031999999999999806","0.0050000000000000044","0.0014","1244.4444444444443","0.00024382991996386644","0","0.00024382991996386644","0.00024382991996386644","","","true"
"100","124.99784402346154","57.81081402222959","4.647316829822522","-0.31098646352761034","0.0025999999999999357","0.0043999999999999595","0.0008","1244.4444444444443","0.00036783670401025425","0","0.00036783670401025425","0.00036783670401025425","100_99:0.024908893038714047;100_110:0.024273758851124844","100_99:561.7777777777777;100_110:561.7777777777777","true"
"101","245.524317350097","259.9413743779651","4.724304839464721","-0.3097143441409694","0.0023999999999999577","0.0046000000000000485","0.0002","1244.4444444444443","0.00020451048207470977","0","0.00020451048207470977","0.00020451048207470977","101_100:0.008521866302154901;101_102:1","101_100:561.7777777777777;101_102:561.7777777777777","true"
"102","217.1094222144219","250.1060984699503","4.604364182360997","-0.31164130137993934","0.026499999999999968","0.0272","0.025800000000000045","1244.4444444444443","0.00014097665910901952","0","0.00014097665910901952","0.00014097665910901952","","","true"
"103","253.30513533583166","152.57749277884744","4.6643279867453185","0","0.0020999999999999908","0.0038000000000000256","0.0004","1244.4444444444443","0.00016889711744225283","0","0.00016889711744225283","0.00016889711744225283","103_104:0.008665265520851118;103_102:1","103_104:561.7777777777777;103_102:561.7777777777777","true"
"104","209.48464954756372","34.10047281873096","4.802235622167348","-0.30843673215390965","0.007200000000000095","0.0088","0.005600000000000049","1244.4444444444443","0.0004300917340815043","0","0.0004300917340815043","0.0004300917340815043","","","true"
"105","293.0737668837236","119.04912645708013","4.739926327140187","0","0.0049000000000000155","0.0062","0.0036000000000000476","1244.4444444444443","0.0009537289269495065","0","0.0009537289269495065","0.0009537289269495065","105_104:0.013316898043341074;105_106:0.01669911644176747","105_104:561.7777777777777;105_106:561.7777777777777","true"
"106","110.14787597007722","38.878219893365795","4.710492727832966","-0.28699737205284476","0.12309999999999999","0.1328","0.11339999999999995","1244.4444444444443","0.0012178386132890573","0","0.0012178386132890573","0.0012178386132890573","","","true"
"107","284.37863782135736","41.8380285165358","4.615482076642722","-0.30801317939559864","0.013500000000000068","0.021199999999999997","0.0058","1244.4444444444443","0.0002449666126354625","0","0.0002449666126354625","0.0002449666126354625","107_106:0.016945931593143337;107_108:0.007380887803097813","107_106:561.7777777777777;107_108:561.7777777777777","true"
"108","328.27005930264625","278.5298830703922","4.546230665940447","0","0.02070000000000005","0.011600000000000055","0.0298","1244.4444444444443","0.0002506677779135035","0","0.0002506677779135035","0.0002506677779135035","108_112:0.01295201545264954","108_112:561.7777777777777","true"
"109","177.53583843402595","91.14331544998181","4.875242467296929","-0.30675181805646473","0.007000000000000006","0.00880000000000003","0.0052","1244.4444444444443","0.00024037836582317394","0","0.00024037836582317394","0.00024037836582317394","109_114:0.008626863797695977","109_114:561.7777777777777","true"
"110","286.78796887707244","66.91159823025177","4.8058296424498135","-0.3082615805518876","0.0032999999999999696","0.0043999999999999595","0.0022","1244.4444444444443","0.00020768043279164125","0","0.00020768043279164125","0.00020768043279164125","110_118:0.012448981371583873","110_118:561.7777777777777","true"
"111","135.95628779436282","121.90225583527196","4.76872953978841","-0.308805156173377","0.005700000000000038","0.007800000000000029","0.0036","1244.4444444444443","0.0003721281067044637","0","0.0003721281067044637","0.0003721281067044637","111_104:0.01568780630190228;111_122:0.008961892251544201","111_104:561.7777777777777;111_122:561.7777777777777","true"
"112","73.81823575025712","197.17443200163177","4.58364429002246","0","0.0040999999999999925","0.006800000000000028","0.0014","1244.4444444444443","0.00032760033364415397","0","0.00032760033364415397","0.00032760033364415397","","","true"
"113","174.81144110168458","95.29041722408674","4.655665477627234","-0.3093142958340278","0.0040000000000000036","0.0046000000000000485","0.0034","1244.4444444444443","0.00021797604389695474","0","0.00021797604389695474","0.00021797604389695474","","","true"
"114","165.67442638538813","23.163165674858142","4.781762235725757","-0.359151679588321","0.09089999999999998","0.09819999999999995","0.0836","1244.4444444444443","0.000327959982574271","0","0.000327959982574271","0.000327959982574271","114_115:0.005090445831572005;114_113:0.0052793932191684545","114_115:561.7777777777777;114_113:561.7777777777777","true"
"115","323.1871760494032","237.38107762376802","4.709534217261168","-0.3275775129546063","0.0024999999999999467","0.0040000000000000036","0.001","1244.4444444444443","0.000128592389653715","0","0.000128592389653715","0.000128592389653715","","","true"
"116","151.04296520428417","179.71816039193405","4.958900299662059","-0.3054949382178614","0.006699999999999928","0.012199999999999989","0.0012","1244.4444444444443","0.000454592424813427","0","0.000454592424813427","0.000454592424813427","116_117:0.01107190533297639;116_115:0.010767668749282255","116_117:561.7777777777777;116_115:561.7777777777777","true"
"117","215.09879666662718","65.71059925443139","4.8315949168043675","-0.30759466702832383","0.011299999999999977","0.015199999999999991","0.0074","1244.4444444444443","0.0001476498019076836","0","0.0001476498019076836","0.0001476498019076836","117_118:0.005101321218552668","117_118:561.7777777777777","true"
"118","160.24979536067843","187.64824954290603","4.74912648241976","-0.3086757517286422","0.0040000000000000036","0.0074","0.0006000000000000449","1244.4444444444443","0.00019936486914744512","0","0.00019936486914744512","0.00019936486914744512","118_119:0.008283611645073685","118_119:561.7777777777777","true"
"119","124.65165125050078","193.54460936835963","4.610737718579933","-0.3114963008800161","0.0023999999999999577","0.0046000000000000485","0.0002","1244.4444444444443","0.00018847151884259186","0","0.00018847151884259186","0.00018847151884259186","119_120:0.004478046259273338","119_120:561.7777777777777","true"
"120","261.8184149612707","405.6790942095719","4.500656899564178","-0.31223870265324805","0.0031999999999999806","0.00539999999999996","0.001","1244.4444444444443","0.0002673815070615198","0","0.0002673815070615198","0.0002673815070615198","","","true"
"121","191.90174918590694","95.44553085488818","4.6203390407856","-0.311333521570536","0.0635","0.06240000000000001","0.0646","1244.4444444444443","0.0001577437257902134","0","0.0001577437257902134","0.0001577437257902134","121_120:0.013020885358706491","121_120:561.7777777777777","true"
"122","171.30616720879325","286.94497777673354","4.688044539233526","-0.3084425173012937","0.0013000000000000789","0.0026000000000000467","0","1244.4444444444443","0.00015578101435644262","0","0.00015578101435644262","0.00015578101435644262","122_123:0.007030918535205766;122_121:0.018652653463537894","122_123:561.7777777777777;122_121:561.7777777777777","true"
"123","347.27225496020424","358.3966244945493","4.7305646973656215","-0.3078326004965146","0.08279999999999998","0.0766","0.089","1244.4444444444443","0.00013874669839369173","0","0.00013874669839369173","0.00013874669839369173","123_124:0.011620187862747794","123_124:561.7777777777777","true"
"124","355.2742520664095","52.80892503217212","4.634882229251989","-0.30850570297447494","0.0035000000000000586","0.005600000000000049","0.0014","1244.4444444444443","0.0005034628256108177","0","0.0005034628256108177","0.0005034628256108177","","","true"
"125","262.8866343022938","367.3081814171675","4.737117087718271","-0.30715374546988305","0.0049000000000000155","0.009000000000000008","0.0008","1244.4444444444443","0.0005747144109542974","0","0.0005747144109542974","0.0005747144109542974","125_124:0.012959664520257652;125_126:0.018472165374975452","125_124:561.7777777777777;125_126:561.7777777777777","true"
"126","131.0583841659362","57.85964529766941","4.7029457063652655","-0.30311201820062655","0.009099999999999997","0.012399999999999967","0.0058","1244.4444444444443","0.0002717755793677483","0","0.0002717755793677483","0.0002717755793677483","126_112:0.015539412751919834","126_112:561.7777777777777","true"
